region,min_temp,max_temp,avg_temp,avg_rhm,annual_rn,ID,crop_name,opt_temp_min,opt_temp_max,frost_limit_temp,opt_humidity,soil_ph_min,soil_ph_max,일량조건,재배난이도(1-5),profit_score,국내시장성(1-5),주요경쟁력_및_특징,opt_temp_avg,temp_diff_from_opt,frost_safety_margin,suitability_score,suitability_grade,suitability
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,21,노니,20,32,5,75,5.0,7.0,양지,2,3,3,"건강기능식품 가공용, 특유의 향",26.0,11.509243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,22,블랙사포테,18,30,0,60,6.0,7.0,양지,3,4,3,"초콜릿 맛 과일, SNS/이색과일 홍보 우수",24.0,9.509243697478992,-4.2,3.88,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,23,화이트사포테,15,28,-3,55,6.0,7.0,양지,2,4,3,"아열대 적응력 좋음, 내한성 양호",21.5,7.009243697478992,-1.2000000000000002,19.42,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,24,살락,22,32,10,75,5.5,6.5,반음지,4,3,2,"야자과 가시 식물, 희귀성 높음",27.0,12.509243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,25,마르멜로(퀸스),10,25,-15,55,6.0,7.5,양지,1,3,3,"내한성 극상, 잼/청 가공 특화",17.5,3.0092436974789916,10.8,69.08,2,1
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,26,산수유가공용 무화과,15,28,-5,60,6.0,7.0,양지,2,3,3,"희소 품종, 가공 기능성",21.5,7.009243697478992,0.7999999999999998,27.74,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,27,카람볼라 바이올렛,20,32,5,65,5.5,6.5,양지,3,4,3,"자색 변이종, 희귀 시각적 가치",26.0,11.509243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,28,플룸코트,12,25,-15,55,6.0,7.0,양지,2,4,4,"자두+살구 교잡종, 국내 노지재배 확산 중",18.5,4.009243697478992,10.8,56.58,1,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,29,핑거라임,18,28,-2,60,5.5,6.5,양지,4,5,5,"시트러스 캐비어, 고급 레스토랑 고가 납품",23.0,8.509243697478992,-2.2,13.62,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,30,부다스핸드,15,28,0,60,5.5,6.5,양지,2,4,3,"관상용/향료용, 관상수 판매 가치",21.5,7.009243697478992,-4.2,5.02,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,31,오크라,20,35,10,60,6.0,7.5,양지,1,3,4,"에스닉 푸드 식재료, 재배 매우 용이",27.5,13.009243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,32,공심채,22,35,10,80,5.5,7.0,양지,1,3,4,"생장 속도 매우 빠름, 다회 수확 가능",28.5,14.009243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,33,여주,20,32,5,60,6.0,7.0,양지,1,3,4,"건강즙/건조차 시장 정착, 재배 쉬움",26.0,11.509243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,34,차요테,15,25,0,65,5.5,6.5,양지,2,4,4,"다수확성 덩굴작물, 다용도 채소",20.0,5.509243697478992,-4.2,9.13,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,35,아티초크,12,24,-5,60,6.0,7.5,양지,3,4,4,"고급 서양 채소, 제주/남부 노지 월동 가능",18.0,3.5092436974789916,0.7999999999999998,48.96,1,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,36,카사바,20,32,5,60,5.5,6.5,양지,2,3,3,"구황작물, 구근 수확량 많음",26.0,11.509243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,37,얌(대마),20,30,5,65,5.5,6.5,양지,3,3,3,"열대성 마, 탄수화물 원료",25.0,10.509243697478992,-9.2,0.01,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,38,타로,20,32,5,75,5.5,6.5,양지,2,3,4,디저트 원료 시장 형성,26.0,11.509243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,39,자색마,18,30,0,65,5.5,6.5,양지,3,4,3,자색 천연 색소 및 건강 기능성,24.0,9.509243697478992,-4.2,3.88,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,40,아라카차,15,22,0,60,5.5,6.5,양지,4,3,2,"고산지 아열대 작물, 특이 향미",18.5,4.009243697478992,-4.2,20.42,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,41,제이콘(야콘),15,25,-2,60,5.5,6.5,양지,1,3,3,당뇨/다이어트용 올리고당 풍부,20.0,5.509243697478992,-2.2,18.73,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,42,줄기상추(궁채),12,22,-2,60,6.0,7.0,양지,2,4,5,"식당 밑반찬 수요 폭발, 높은 시장성",17.0,2.5092436974789916,-2.2,49.7,1,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,43,골든비트,12,22,-3,60,6.0,7.5,양지,1,3,3,"색상 희소성, 샐러드용",17.0,2.5092436974789916,-1.2000000000000002,54.5,1,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,44,로마네스코,13,22,-3,65,6.0,7.0,양지,3,4,4,"기하학적 고급 비주얼, 호텔/양식당 납품",17.5,3.0092436974789916,-1.2000000000000002,47.32,1,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,45,아스파라거스 콩,20,32,8,60,5.5,6.5,양지,1,3,3,"긴 꼬투리, 다수확 채소",26.0,11.509243697478992,-12.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,46,윙드빈(사각콩),20,32,8,65,5.5,6.5,양지,2,4,3,"단백질 함량 높음, 전초 식용 가능",26.0,11.509243697478992,-12.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,47,워터체스트넛,18,30,2,85,6.0,7.5,양지,3,3,3,"수생 채소, 중식 식재료 수요",24.0,9.509243697478992,-6.2,0.04,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,48,고수,12,22,-2,55,6.0,7.0,양지,1,3,4,동남아 음식 인기 증가로 수요 지속 확대,17.0,2.5092436974789916,-2.2,49.7,1,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,49,레몬그라스,18,30,0,65,5.5,6.5,양지,2,4,4,허브차 및 똠얌꿍 필수 향신료,24.0,9.509243697478992,-4.2,3.88,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,50,갈랑갈,20,32,5,70,5.5,6.5,양지,3,4,3,"동남아 특수 생강, 수입 대체 가능성",26.0,11.509243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,51,타이바질,18,30,5,60,6.0,7.0,양지,1,3,4,쌀국수/태국요리 필수 허브,24.0,9.509243697478992,-9.2,0.04,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,52,커리잎,20,32,5,65,5.5,6.5,양지,3,4,3,인도 요리 전문점 타겟 희소 채소,26.0,11.509243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,53,몰로키아,20,35,8,65,6.0,7.0,양지,1,4,3,"영양가 높음, 엽채류 재배 쉬움",27.5,13.009243697478992,-12.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,54,아이스플랜트,15,25,-2,50,6.0,8.0,양지,3,4,4,"천연 염분 채소, 혈당 조절 기능성",20.0,5.509243697478992,-2.2,18.73,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,55,핑거루트,20,32,5,70,5.5,6.5,양지,3,4,3,다이어트 건강기능식품 원료,26.0,11.509243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,56,강황,20,32,2,70,5.5,6.5,양지,2,4,4,"커큐민 성분, 건강식품 시장 정착",26.0,11.509243697478992,-6.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,57,차조기(자소엽),15,25,-2,60,6.0,7.0,양지,1,3,3,한방 및 일식 식재료,20.0,5.509243697478992,-2.2,18.73,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,58,파카야,22,32,10,75,6.0,7.0,반음지,4,3,1,"중남미 특수 채소, 희소성 극상",27.0,12.509243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,59,스네이크고드,20,32,8,65,6.0,7.0,양지,2,3,2,관상 및 식용 뱀오이,26.0,11.509243697478992,-12.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,60,비터토마토,20,32,5,60,5.5,6.5,양지,2,3,2,아프리카 에스닉 식재료,26.0,11.509243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,61,퀴노아,10,22,-4,50,6.0,8.5,양지,2,3,4,"고단백 슈퍼푸드, 건조 기후 적응",16.0,1.5092436974789916,-0.20000000000000018,73.04,2,1
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,62,아마란스,15,28,-2,50,5.5,7.5,양지,1,3,3,"척박지 잘 자람, 영양 곡물",21.5,7.009243697478992,-2.2,14.62,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,63,테프,15,28,0,50,5.5,7.0,양지,2,3,2,글루텐프리 고대 곡물,21.5,7.009243697478992,-4.2,5.02,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,64,카카오,22,32,12,80,6.0,7.0,반음지,5,5,3,"초콜릿 원료, 고온고습 시설 필요",27.0,12.509243697478992,-16.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,65,커피나무,15,25,0,65,5.5,6.5,반음지,3,4,4,체험형 농장 및 국내산 원두 희소성,20.0,5.509243697478992,-4.2,9.13,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,66,바닐라,20,30,8,75,5.5,6.5,반음지,5,5,5,"세계적인 고가 향신료, 인공수분 필수",25.0,10.509243697478992,-12.2,0.01,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,67,블랙페퍼(후추),22,32,10,75,5.5,6.5,반음지,4,5,4,덩굴성 고급 향신료,27.0,12.509243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,68,육두구,22,32,10,80,5.5,6.5,반음지,5,4,3,결실까지 장기간 소요,27.0,12.509243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,69,정향,22,32,10,75,6.0,7.0,양지,5,4,3,"꽃봉오리 향신료, 열대 기후",27.0,12.509243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,70,육계(계피),20,30,5,70,5.5,6.5,양지,4,4,3,"수피 활용, 장기 재배 작물",25.0,10.509243697478992,-9.2,0.01,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,71,사프란,10,20,-10,50,6.0,8.0,양지,4,5,5,"세계 최고가 향신료, 노지 월동 가능",15.0,0.5092436974789916,5.8,98.77,3,1
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,72,카다멈,18,28,8,75,5.5,6.5,반음지,4,5,3,"고급 향신료, 음지 적응력",23.0,8.509243697478992,-12.2,0.18,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,73,올스파이스,20,30,5,70,6.0,7.0,양지,4,4,3,복합 향신료 열매,25.0,10.509243697478992,-9.2,0.01,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,74,과라나,22,32,10,80,5.5,6.5,양지,4,4,3,천연 카페인 음료 원료,27.0,12.509243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,75,마카,5,18,-10,60,6.0,7.5,양지,4,4,4,"고산지 작물, 서늘한 기후 요구",11.5,2.9907563025210084,5.8,69.33,2,1
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,76,사차인치,20,30,5,65,5.5,6.5,양지,2,4,3,"오메가3 견과류, 덩굴 재배",25.0,10.509243697478992,-9.2,0.01,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,77,브라질넛,22,32,10,80,5.5,6.5,양지,5,4,3,"거목 형성, 수확 주기가 김",27.0,12.509243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,78,캐슈넛,22,35,7,60,5.5,6.5,양지,3,4,3,캐슈사과 및 견과 동시 활용,28.5,14.009243697478992,-11.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,79,마카다미아,15,28,-2,60,5.5,6.5,양지,3,4,4,"고급 견과, 아열대 지역 적응",21.5,7.009243697478992,-2.2,14.62,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,80,사탕수수,20,35,5,70,6.0,7.5,양지,1,3,3,체험용 생즙 판매 및 속성수,27.5,13.009243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,81,스테비아,15,28,-3,60,6.0,7.0,양지,1,4,4,"천연 대체 당류, 다년생 허브",21.5,7.009243697478992,-1.2000000000000002,19.42,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,82,모링가,20,35,3,50,5.5,7.0,양지,1,4,4,"성장 속도 매우 빠름, 영양 엽채/분말",27.5,13.009243697478992,-7.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,83,아사이베리,22,32,10,80,5.5,6.5,양지,5,4,4,"야자과 과수, 항산화 브랜딩",27.0,12.509243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,84,마키베리,12,22,-8,60,5.5,6.5,양지,3,4,3,"냉대/아열대 적응, 항산화 베리",17.0,2.5092436974789916,3.8,72.42,2,1
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,85,카무카무,22,32,8,80,5.5,6.5,양지,4,4,3,비타민C 극대화 과실,27.0,12.509243697478992,-12.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,86,인디안구스베리(암라),18,30,0,60,5.5,7.5,양지,3,4,3,아유르베다 약용 과일,24.0,9.509243697478992,-4.2,3.88,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,87,고투콜라(병풀),18,30,0,75,6.0,7.0,반음지,1,4,5,"화장품(시카) 원료, 수요 매우 높음",24.0,9.509243697478992,-4.2,3.88,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,88,홀리바질,18,30,5,60,6.0,7.0,양지,1,3,3,허브차 및 차류 시장,24.0,9.509243697478992,-9.2,0.04,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,89,버터플라이피,20,32,5,65,5.5,6.5,양지,1,4,4,"파란색 천연 침출차, 인스타드링크 인기",26.0,11.509243697478992,-9.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,90,히비스커스(로젤),18,32,2,60,5.5,6.5,양지,1,4,4,"다이어트 차 원료, 꽃받침 수확",25.0,10.509243697478992,-6.2,0.01,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,91,카바카바,20,30,8,75,5.5,6.5,반음지,4,3,2,진정 효과 약용 뿌리,25.0,10.509243697478992,-12.2,0.01,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,92,크라통,22,32,10,80,5.5,6.5,양지,4,2,1,규제 요선 확인 필요 작물,27.0,12.509243697478992,-14.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,93,판단,20,32,8,75,5.5,6.5,반음지,2,4,4,동남아 디저트 핵심 향료 잎,26.0,11.509243697478992,-12.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,94,피멘토,18,30,2,60,6.0,7.0,양지,2,3,2,특수 파프리카/고추류,24.0,9.509243697478992,-6.2,0.04,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,95,하바네로,18,32,2,60,6.0,7.0,양지,2,4,4,"매운 소스 원료, 다수확",25.0,10.509243697478992,-6.2,0.01,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,96,캐롤라이나 리퍼,18,32,2,60,6.0,7.0,양지,2,5,4,극강 매운맛 챌린지 및 특수 소스용,25.0,10.509243697478992,-6.2,0.01,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,97,차요테 덩굴 싹,15,25,0,65,5.5,6.5,양지,2,3,3,고급 동남아 채소 볶음용,20.0,5.509243697478992,-4.2,9.13,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,98,스피룰리나,25,38,15,100,8.5,11.0,양지,4,4,3,알칼리성 배양 미세조류,31.5,17.009243697478993,-19.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,99,기네아생강,20,32,8,70,5.5,6.5,반음지,4,4,2,희귀 향신료 천국의 곡식,26.0,11.509243697478992,-12.2,0.0,0,0
강진군,-4.2,34.4,14.490756302521008,73.41176470588235,1500.67,100,타마린드,20,35,3,60,5.5,7.5,양지,3,4,4,동남아/중동 소스 필수 가공 원료,27.5,13.009243697478992,-7.2,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,1,애플망고,20,30,5,60,5.5,7.5,양지,4,5,5,"고소득 시설재배 대표작물, 높은 국내 소비 선호도",25.0,13.004999999999999,-14.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,2,파파야,22,32,10,70,6.0,7.0,양지,3,4,4,"속성수, 그린파파야 채소용/과일용 다변화 가능",27.0,15.004999999999999,-19.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,3,용과,18,30,2,50,5.5,7.0,양지,2,4,3,"건조에 강한 선인장과, 내건성 및 병충해 강함",24.0,12.004999999999999,-11.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,4,패션후르츠(백향과),18,28,-2,60,5.5,6.5,양지,2,4,4,"저온 견딤성 우수, 가공(청/에이드) 시장성 높음",23.0,11.004999999999999,-7.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,5,아보카도,15,28,-1,65,6.0,7.0,양지,5,5,5,"국내 수입 의존도 높음, 유목기 관리 난이도 높음",21.5,9.504999999999999,-8.6,0.04,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,6,구아바,15,28,0,60,5.0,7.0,양지,2,3,3,"잎과 과일 모두 활용 가능, 병충해 강함",21.5,9.504999999999999,-9.6,0.04,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,7,리치,20,30,-1,70,5.5,6.5,양지,5,4,4,"고가 과일 시장 형성, 결실 관리 까다로움",25.0,13.004999999999999,-8.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,8,람부탄,22,32,12,80,5.5,6.5,양지,5,3,3,"고온 고습 유지 필수, 가열 시설비 부담",27.0,15.004999999999999,-21.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,9,망고스틴,24,35,12,80,5.5,6.5,반음지,5,5,4,"생육 속도 매우 늦음, 고부가가치 과실",29.5,17.505,-21.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,10,두리안,24,35,10,75,6.0,7.5,양지,5,5,3,"대형 수목, 시설 재배 공간 제한 및 매니아층",29.5,17.505,-19.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,11,스타후르츠,20,32,5,65,5.5,6.5,양지,3,3,3,"관상적 가치 높음, 고급 디저트 재료",26.0,14.004999999999999,-14.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,12,잭후르츠,20,35,3,70,6.0,7.5,양지,4,4,4,"비건 대체육 시장 급성장, 과실 거대함",27.5,15.504999999999999,-12.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,13,사포딜라,18,32,0,60,6.0,8.0,양지,3,3,2,"토양 적응력 우수, 당도 극상, 희소성",25.0,13.004999999999999,-9.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,14,롱간(용안),18,30,-2,65,5.5,6.5,양지,4,3,3,"한방 약재 및 생과용, 내한성 리치보다 높음",24.0,12.004999999999999,-7.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,15,체리모야,15,25,-2,60,6.5,7.5,양지,4,5,4,"고급 과일 market, 인공수분 필수",20.0,8.004999999999999,-7.6,0.36,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,16,아세로라,20,30,0,65,5.5,6.5,양지,3,4,3,"천연 비타민C 가공 소재, 착과율 관리",25.0,13.004999999999999,-9.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,17,아키,22,32,8,70,6.0,7.0,양지,4,3,2,"특수 에스닉 푸드 시장, 독성 관리 필수",27.0,15.004999999999999,-17.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,18,페이조아,15,26,-10,60,5.5,6.5,양지,1,3,3,"강한 내한성, 노지/난방비 절감 재배 가능",20.5,8.504999999999999,0.40000000000000036,25.46,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,19,자부티카바,15,30,-3,70,5.5,6.5,양지,3,4,3,"특이한 결실 형태, 관상용/체험농장 적합",22.5,10.504999999999999,-6.6,0.01,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,20,피타야(노란용과),18,30,2,50,5.5,7.0,양지,3,5,4,"일반 용과 대비 단가 높음, 고당도",24.0,12.004999999999999,-11.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,21,노니,20,32,5,75,5.0,7.0,양지,2,3,3,"건강기능식품 가공용, 특유의 향",26.0,14.004999999999999,-14.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,22,블랙사포테,18,30,0,60,6.0,7.0,양지,3,4,3,"초콜릿 맛 과일, SNS/이색과일 홍보 우수",24.0,12.004999999999999,-9.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,23,화이트사포테,15,28,-3,55,6.0,7.0,양지,2,4,3,"아열대 적응력 좋음, 내한성 양호",21.5,9.504999999999999,-6.6,0.04,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,24,살락,22,32,10,75,5.5,6.5,반음지,4,3,2,"야자과 가시 식물, 희귀성 높음",27.0,15.004999999999999,-19.6,0.0,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,25,마르멜로(퀸스),10,25,-15,55,6.0,7.5,양지,1,3,3,"내한성 극상, 잼/청 가공 특화",17.5,5.504999999999999,5.4,45.31,1,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,26,산수유가공용 무화과,15,28,-5,60,6.0,7.0,양지,2,3,3,"희소 품종, 가공 기능성",21.5,9.504999999999999,-4.6,1.96,0,0
강화,-9.6,31.3,11.995000000000001,70.68333333333334,1226.76,27,카람볼라 바이올렛,20,32,5,65,5.5,6.5,양지,3,4,3,"자색 변이종, 희귀 시각적 가치",26.0,14.004999999999999,-14.6,0.0,0,0
