dataset,original_path,relative_path,folder_name,file_name,state,classification_reason
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0c0064e9-f2f4-4264-95a2-58e6e795d1a7___FAM_B.Msls 1328.JPG,color\Grape___Esca_(Black_Measles)\0c0064e9-f2f4-4264-95a2-58e6e795d1a7___FAM_B.Msls 1328.JPG,Grape___Esca_(Black_Measles),0c0064e9-f2f4-4264-95a2-58e6e795d1a7___FAM_B.Msls 1328.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0ca3b914-f951-485e-897d-ed75dc3c423f___FAM_B.Msls 3844.JPG,color\Grape___Esca_(Black_Measles)\0ca3b914-f951-485e-897d-ed75dc3c423f___FAM_B.Msls 3844.JPG,Grape___Esca_(Black_Measles),0ca3b914-f951-485e-897d-ed75dc3c423f___FAM_B.Msls 3844.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0cc3eac2-1289-4aee-9936-b541ca7fbffa___FAM_B.Msls 4234.JPG,color\Grape___Esca_(Black_Measles)\0cc3eac2-1289-4aee-9936-b541ca7fbffa___FAM_B.Msls 4234.JPG,Grape___Esca_(Black_Measles),0cc3eac2-1289-4aee-9936-b541ca7fbffa___FAM_B.Msls 4234.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0cca45be-2eef-4629-b515-0c78ce5119d1___FAM_B.Msls 4283.JPG,color\Grape___Esca_(Black_Measles)\0cca45be-2eef-4629-b515-0c78ce5119d1___FAM_B.Msls 4283.JPG,Grape___Esca_(Black_Measles),0cca45be-2eef-4629-b515-0c78ce5119d1___FAM_B.Msls 4283.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0d35ae1a-b701-4c3e-994f-25cf8f8e4d83___FAM_B.Msls 4261.JPG,color\Grape___Esca_(Black_Measles)\0d35ae1a-b701-4c3e-994f-25cf8f8e4d83___FAM_B.Msls 4261.JPG,Grape___Esca_(Black_Measles),0d35ae1a-b701-4c3e-994f-25cf8f8e4d83___FAM_B.Msls 4261.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0d56d708-22c4-477a-bd29-7c5776dbcf25___FAM_B.Msls 4457.JPG,color\Grape___Esca_(Black_Measles)\0d56d708-22c4-477a-bd29-7c5776dbcf25___FAM_B.Msls 4457.JPG,Grape___Esca_(Black_Measles),0d56d708-22c4-477a-bd29-7c5776dbcf25___FAM_B.Msls 4457.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0d9a6255-71c0-4db4-8928-c410e44ff37e___FAM_B.Msls 0909.JPG,color\Grape___Esca_(Black_Measles)\0d9a6255-71c0-4db4-8928-c410e44ff37e___FAM_B.Msls 0909.JPG,Grape___Esca_(Black_Measles),0d9a6255-71c0-4db4-8928-c410e44ff37e___FAM_B.Msls 0909.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG,color\Grape___Esca_(Black_Measles)\0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG,Grape___Esca_(Black_Measles),0db65255-6c76-4685-93fe-2967f9040e78___FAM_B.Msls 1176.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0dc0626e-76d1-4ea6-b226-a93a6e9d8fe0___FAM_B.Msls 4017.JPG,color\Grape___Esca_(Black_Measles)\0dc0626e-76d1-4ea6-b226-a93a6e9d8fe0___FAM_B.Msls 4017.JPG,Grape___Esca_(Black_Measles),0dc0626e-76d1-4ea6-b226-a93a6e9d8fe0___FAM_B.Msls 4017.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0de65785-c601-41dc-8099-83c73cac21c2___FAM_B.Msls 4094.JPG,color\Grape___Esca_(Black_Measles)\0de65785-c601-41dc-8099-83c73cac21c2___FAM_B.Msls 4094.JPG,Grape___Esca_(Black_Measles),0de65785-c601-41dc-8099-83c73cac21c2___FAM_B.Msls 4094.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0e1c89b9-d289-471a-988f-850f4874621e___FAM_B.Msls 3950.JPG,color\Grape___Esca_(Black_Measles)\0e1c89b9-d289-471a-988f-850f4874621e___FAM_B.Msls 3950.JPG,Grape___Esca_(Black_Measles),0e1c89b9-d289-471a-988f-850f4874621e___FAM_B.Msls 3950.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0e71501f-c486-4511-8c3e-ab4d863f9fcf___FAM_B.Msls 0931.JPG,color\Grape___Esca_(Black_Measles)\0e71501f-c486-4511-8c3e-ab4d863f9fcf___FAM_B.Msls 0931.JPG,Grape___Esca_(Black_Measles),0e71501f-c486-4511-8c3e-ab4d863f9fcf___FAM_B.Msls 0931.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0e764e54-e2ba-43bf-914d-23d3cf5a244d___FAM_B.Msls 4274.JPG,color\Grape___Esca_(Black_Measles)\0e764e54-e2ba-43bf-914d-23d3cf5a244d___FAM_B.Msls 4274.JPG,Grape___Esca_(Black_Measles),0e764e54-e2ba-43bf-914d-23d3cf5a244d___FAM_B.Msls 4274.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0e944041-c132-49cb-bd8c-0224c0f06cad___FAM_B.Msls 1241.JPG,color\Grape___Esca_(Black_Measles)\0e944041-c132-49cb-bd8c-0224c0f06cad___FAM_B.Msls 1241.JPG,Grape___Esca_(Black_Measles),0e944041-c132-49cb-bd8c-0224c0f06cad___FAM_B.Msls 1241.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0ef6fbe7-24e7-49e6-8003-a1ca8f09a761___FAM_B.Msls 0867.JPG,color\Grape___Esca_(Black_Measles)\0ef6fbe7-24e7-49e6-8003-a1ca8f09a761___FAM_B.Msls 0867.JPG,Grape___Esca_(Black_Measles),0ef6fbe7-24e7-49e6-8003-a1ca8f09a761___FAM_B.Msls 0867.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0efbc06a-3f10-4a56-bd7d-a8a9d0e66be2___FAM_B.Msls 1874.JPG,color\Grape___Esca_(Black_Measles)\0efbc06a-3f10-4a56-bd7d-a8a9d0e66be2___FAM_B.Msls 1874.JPG,Grape___Esca_(Black_Measles),0efbc06a-3f10-4a56-bd7d-a8a9d0e66be2___FAM_B.Msls 1874.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0f2e3dac-b501-48df-987e-b7ae6f662092___FAM_B.Msls 4480.JPG,color\Grape___Esca_(Black_Measles)\0f2e3dac-b501-48df-987e-b7ae6f662092___FAM_B.Msls 4480.JPG,Grape___Esca_(Black_Measles),0f2e3dac-b501-48df-987e-b7ae6f662092___FAM_B.Msls 4480.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0fa41264-baab-4383-b703-2afff6648bcf___FAM_B.Msls 0834.JPG,color\Grape___Esca_(Black_Measles)\0fa41264-baab-4383-b703-2afff6648bcf___FAM_B.Msls 0834.JPG,Grape___Esca_(Black_Measles),0fa41264-baab-4383-b703-2afff6648bcf___FAM_B.Msls 0834.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0fa9cca0-f4e4-4a1e-925c-1111fc1597f0___FAM_B.Msls 4107.JPG,color\Grape___Esca_(Black_Measles)\0fa9cca0-f4e4-4a1e-925c-1111fc1597f0___FAM_B.Msls 4107.JPG,Grape___Esca_(Black_Measles),0fa9cca0-f4e4-4a1e-925c-1111fc1597f0___FAM_B.Msls 4107.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0fc171a5-5a95-47b4-a2b2-6b36b51b27bf___FAM_B.Msls 4381.JPG,color\Grape___Esca_(Black_Measles)\0fc171a5-5a95-47b4-a2b2-6b36b51b27bf___FAM_B.Msls 4381.JPG,Grape___Esca_(Black_Measles),0fc171a5-5a95-47b4-a2b2-6b36b51b27bf___FAM_B.Msls 4381.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0fcfc51c-169f-4494-b15c-29232efb2cbb___FAM_B.Msls 0986.JPG,color\Grape___Esca_(Black_Measles)\0fcfc51c-169f-4494-b15c-29232efb2cbb___FAM_B.Msls 0986.JPG,Grape___Esca_(Black_Measles),0fcfc51c-169f-4494-b15c-29232efb2cbb___FAM_B.Msls 0986.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\0fd3988f-61a8-4c21-baea-3538755ce745___FAM_B.Msls 3939.JPG,color\Grape___Esca_(Black_Measles)\0fd3988f-61a8-4c21-baea-3538755ce745___FAM_B.Msls 3939.JPG,Grape___Esca_(Black_Measles),0fd3988f-61a8-4c21-baea-3538755ce745___FAM_B.Msls 3939.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\100e782c-741d-4e34-948f-0c2e129a0939___FAM_B.Msls 4161.JPG,color\Grape___Esca_(Black_Measles)\100e782c-741d-4e34-948f-0c2e129a0939___FAM_B.Msls 4161.JPG,Grape___Esca_(Black_Measles),100e782c-741d-4e34-948f-0c2e129a0939___FAM_B.Msls 4161.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\10306b6a-6de5-4fcf-acb4-aad5e37ece3d___FAM_B.Msls 3918.JPG,color\Grape___Esca_(Black_Measles)\10306b6a-6de5-4fcf-acb4-aad5e37ece3d___FAM_B.Msls 3918.JPG,Grape___Esca_(Black_Measles),10306b6a-6de5-4fcf-acb4-aad5e37ece3d___FAM_B.Msls 3918.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\107e89fe-83c7-4505-80ba-7924abe13d91___FAM_B.Msls 0982.JPG,color\Grape___Esca_(Black_Measles)\107e89fe-83c7-4505-80ba-7924abe13d91___FAM_B.Msls 0982.JPG,Grape___Esca_(Black_Measles),107e89fe-83c7-4505-80ba-7924abe13d91___FAM_B.Msls 0982.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\10835bf1-a72f-4b35-b54b-8a32be4786d8___FAM_B.Msls 0957.JPG,color\Grape___Esca_(Black_Measles)\10835bf1-a72f-4b35-b54b-8a32be4786d8___FAM_B.Msls 0957.JPG,Grape___Esca_(Black_Measles),10835bf1-a72f-4b35-b54b-8a32be4786d8___FAM_B.Msls 0957.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\10c068fb-2c3f-4e04-af16-02aed288df24___FAM_B.Msls 1849.JPG,color\Grape___Esca_(Black_Measles)\10c068fb-2c3f-4e04-af16-02aed288df24___FAM_B.Msls 1849.JPG,Grape___Esca_(Black_Measles),10c068fb-2c3f-4e04-af16-02aed288df24___FAM_B.Msls 1849.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\10d4d85d-c98d-4d6f-807f-d6aa5befb259___FAM_B.Msls 4436.JPG,color\Grape___Esca_(Black_Measles)\10d4d85d-c98d-4d6f-807f-d6aa5befb259___FAM_B.Msls 4436.JPG,Grape___Esca_(Black_Measles),10d4d85d-c98d-4d6f-807f-d6aa5befb259___FAM_B.Msls 4436.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\111b8c34-4f71-4c88-949c-11a8369da8eb___FAM_B.Msls 1297.JPG,color\Grape___Esca_(Black_Measles)\111b8c34-4f71-4c88-949c-11a8369da8eb___FAM_B.Msls 1297.JPG,Grape___Esca_(Black_Measles),111b8c34-4f71-4c88-949c-11a8369da8eb___FAM_B.Msls 1297.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\1160c835-3682-4c35-bbc7-f15c212cabda___FAM_B.Msls 1249.JPG,color\Grape___Esca_(Black_Measles)\1160c835-3682-4c35-bbc7-f15c212cabda___FAM_B.Msls 1249.JPG,Grape___Esca_(Black_Measles),1160c835-3682-4c35-bbc7-f15c212cabda___FAM_B.Msls 1249.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\116c6549-0f11-4649-b50f-c0555fa88f6b___FAM_B.Msls 4278.JPG,color\Grape___Esca_(Black_Measles)\116c6549-0f11-4649-b50f-c0555fa88f6b___FAM_B.Msls 4278.JPG,Grape___Esca_(Black_Measles),116c6549-0f11-4649-b50f-c0555fa88f6b___FAM_B.Msls 4278.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\123d0123-f340-4f36-8de4-e9fcaf1a8d17___FAM_B.Msls 0977.JPG,color\Grape___Esca_(Black_Measles)\123d0123-f340-4f36-8de4-e9fcaf1a8d17___FAM_B.Msls 0977.JPG,Grape___Esca_(Black_Measles),123d0123-f340-4f36-8de4-e9fcaf1a8d17___FAM_B.Msls 0977.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\1249a146-35de-4bb5-8291-4ba582cfc3ee___FAM_B.Msls 0825.JPG,color\Grape___Esca_(Black_Measles)\1249a146-35de-4bb5-8291-4ba582cfc3ee___FAM_B.Msls 0825.JPG,Grape___Esca_(Black_Measles),1249a146-35de-4bb5-8291-4ba582cfc3ee___FAM_B.Msls 0825.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\125b2ab2-473d-4b42-adc5-f0619bf48b91___FAM_B.Msls 1256.JPG,color\Grape___Esca_(Black_Measles)\125b2ab2-473d-4b42-adc5-f0619bf48b91___FAM_B.Msls 1256.JPG,Grape___Esca_(Black_Measles),125b2ab2-473d-4b42-adc5-f0619bf48b91___FAM_B.Msls 1256.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\12b10162-dea3-4b1e-9ac6-891775a5daf4___FAM_B.Msls 1284.JPG,color\Grape___Esca_(Black_Measles)\12b10162-dea3-4b1e-9ac6-891775a5daf4___FAM_B.Msls 1284.JPG,Grape___Esca_(Black_Measles),12b10162-dea3-4b1e-9ac6-891775a5daf4___FAM_B.Msls 1284.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\12bc502a-e3c4-4748-8715-2d757997e344___FAM_B.Msls 1857.JPG,color\Grape___Esca_(Black_Measles)\12bc502a-e3c4-4748-8715-2d757997e344___FAM_B.Msls 1857.JPG,Grape___Esca_(Black_Measles),12bc502a-e3c4-4748-8715-2d757997e344___FAM_B.Msls 1857.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\12e7f078-c4ae-4334-97a7-1533320b1f41___FAM_B.Msls 3856.JPG,color\Grape___Esca_(Black_Measles)\12e7f078-c4ae-4334-97a7-1533320b1f41___FAM_B.Msls 3856.JPG,Grape___Esca_(Black_Measles),12e7f078-c4ae-4334-97a7-1533320b1f41___FAM_B.Msls 3856.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\12ee472b-9386-4d02-80d5-9d947f82a819___FAM_B.Msls 1340.JPG,color\Grape___Esca_(Black_Measles)\12ee472b-9386-4d02-80d5-9d947f82a819___FAM_B.Msls 1340.JPG,Grape___Esca_(Black_Measles),12ee472b-9386-4d02-80d5-9d947f82a819___FAM_B.Msls 1340.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\1351fdd4-210d-4767-aa56-442096556fa9___FAM_B.Msls 1255.JPG,color\Grape___Esca_(Black_Measles)\1351fdd4-210d-4767-aa56-442096556fa9___FAM_B.Msls 1255.JPG,Grape___Esca_(Black_Measles),1351fdd4-210d-4767-aa56-442096556fa9___FAM_B.Msls 1255.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\13d3c455-69c6-4c14-be5c-7d905b24d93e___FAM_B.Msls 4467.JPG,color\Grape___Esca_(Black_Measles)\13d3c455-69c6-4c14-be5c-7d905b24d93e___FAM_B.Msls 4467.JPG,Grape___Esca_(Black_Measles),13d3c455-69c6-4c14-be5c-7d905b24d93e___FAM_B.Msls 4467.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\13d50b9c-69f2-40cd-bb93-22d36593191e___FAM_B.Msls 3906.JPG,color\Grape___Esca_(Black_Measles)\13d50b9c-69f2-40cd-bb93-22d36593191e___FAM_B.Msls 3906.JPG,Grape___Esca_(Black_Measles),13d50b9c-69f2-40cd-bb93-22d36593191e___FAM_B.Msls 3906.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\13e2440f-af59-47bc-b060-4c8c8ba82f7b___FAM_B.Msls 1100.JPG,color\Grape___Esca_(Black_Measles)\13e2440f-af59-47bc-b060-4c8c8ba82f7b___FAM_B.Msls 1100.JPG,Grape___Esca_(Black_Measles),13e2440f-af59-47bc-b060-4c8c8ba82f7b___FAM_B.Msls 1100.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\143f0875-9844-410b-853c-cd8f6a918e63___FAM_B.Msls 3897.JPG,color\Grape___Esca_(Black_Measles)\143f0875-9844-410b-853c-cd8f6a918e63___FAM_B.Msls 3897.JPG,Grape___Esca_(Black_Measles),143f0875-9844-410b-853c-cd8f6a918e63___FAM_B.Msls 3897.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\1461c5b3-2b6b-4cd2-947c-f2610257bde9___FAM_B.Msls 3899.JPG,color\Grape___Esca_(Black_Measles)\1461c5b3-2b6b-4cd2-947c-f2610257bde9___FAM_B.Msls 3899.JPG,Grape___Esca_(Black_Measles),1461c5b3-2b6b-4cd2-947c-f2610257bde9___FAM_B.Msls 3899.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\1480083c-86a4-479c-90cf-9488d782f32e___FAM_B.Msls 1317.JPG,color\Grape___Esca_(Black_Measles)\1480083c-86a4-479c-90cf-9488d782f32e___FAM_B.Msls 1317.JPG,Grape___Esca_(Black_Measles),1480083c-86a4-479c-90cf-9488d782f32e___FAM_B.Msls 1317.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\14ad3627-cb25-4867-abe0-c6bca7c6a075___FAM_B.Msls 4013.JPG,color\Grape___Esca_(Black_Measles)\14ad3627-cb25-4867-abe0-c6bca7c6a075___FAM_B.Msls 4013.JPG,Grape___Esca_(Black_Measles),14ad3627-cb25-4867-abe0-c6bca7c6a075___FAM_B.Msls 4013.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\150f8388-ec74-4c45-b838-40cc20b9305d___FAM_B.Msls 3985.JPG,color\Grape___Esca_(Black_Measles)\150f8388-ec74-4c45-b838-40cc20b9305d___FAM_B.Msls 3985.JPG,Grape___Esca_(Black_Measles),150f8388-ec74-4c45-b838-40cc20b9305d___FAM_B.Msls 3985.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\15186e0b-3360-4bfa-b84b-3018f735932b___FAM_B.Msls 1835.JPG,color\Grape___Esca_(Black_Measles)\15186e0b-3360-4bfa-b84b-3018f735932b___FAM_B.Msls 1835.JPG,Grape___Esca_(Black_Measles),15186e0b-3360-4bfa-b84b-3018f735932b___FAM_B.Msls 1835.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\154dc4f7-71fb-45fe-ab17-1d96c0ac5940___FAM_B.Msls 0905.JPG,color\Grape___Esca_(Black_Measles)\154dc4f7-71fb-45fe-ab17-1d96c0ac5940___FAM_B.Msls 0905.JPG,Grape___Esca_(Black_Measles),154dc4f7-71fb-45fe-ab17-1d96c0ac5940___FAM_B.Msls 0905.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\1597641f-db77-43c9-bd8c-912498c22b15___FAM_B.Msls 0966.JPG,color\Grape___Esca_(Black_Measles)\1597641f-db77-43c9-bd8c-912498c22b15___FAM_B.Msls 0966.JPG,Grape___Esca_(Black_Measles),1597641f-db77-43c9-bd8c-912498c22b15___FAM_B.Msls 0966.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\15a57266-59e4-4bf7-8cf9-f4698d2a6558___FAM_B.Msls 1071.JPG,color\Grape___Esca_(Black_Measles)\15a57266-59e4-4bf7-8cf9-f4698d2a6558___FAM_B.Msls 1071.JPG,Grape___Esca_(Black_Measles),15a57266-59e4-4bf7-8cf9-f4698d2a6558___FAM_B.Msls 1071.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\15a57336-a8a5-464d-bb8a-14de39dcb809___FAM_B.Msls 1092.JPG,color\Grape___Esca_(Black_Measles)\15a57336-a8a5-464d-bb8a-14de39dcb809___FAM_B.Msls 1092.JPG,Grape___Esca_(Black_Measles),15a57336-a8a5-464d-bb8a-14de39dcb809___FAM_B.Msls 1092.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\15b9f39b-2c90-4158-84f4-ce390561384a___FAM_B.Msls 4007.JPG,color\Grape___Esca_(Black_Measles)\15b9f39b-2c90-4158-84f4-ce390561384a___FAM_B.Msls 4007.JPG,Grape___Esca_(Black_Measles),15b9f39b-2c90-4158-84f4-ce390561384a___FAM_B.Msls 4007.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\15d50f9e-ddb0-423e-9591-58d86e7f3530___FAM_B.Msls 3988.JPG,color\Grape___Esca_(Black_Measles)\15d50f9e-ddb0-423e-9591-58d86e7f3530___FAM_B.Msls 3988.JPG,Grape___Esca_(Black_Measles),15d50f9e-ddb0-423e-9591-58d86e7f3530___FAM_B.Msls 3988.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\164aa8cc-cc2f-4099-a448-a197241cfecc___FAM_B.Msls 1784.JPG,color\Grape___Esca_(Black_Measles)\164aa8cc-cc2f-4099-a448-a197241cfecc___FAM_B.Msls 1784.JPG,Grape___Esca_(Black_Measles),164aa8cc-cc2f-4099-a448-a197241cfecc___FAM_B.Msls 1784.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\166f355b-da44-426d-8660-6ed5cad6538d___FAM_B.Msls 0935.JPG,color\Grape___Esca_(Black_Measles)\166f355b-da44-426d-8660-6ed5cad6538d___FAM_B.Msls 0935.JPG,Grape___Esca_(Black_Measles),166f355b-da44-426d-8660-6ed5cad6538d___FAM_B.Msls 0935.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\169d6e3a-6a99-4b37-b334-5692dc46df8f___FAM_B.Msls 3860.JPG,color\Grape___Esca_(Black_Measles)\169d6e3a-6a99-4b37-b334-5692dc46df8f___FAM_B.Msls 3860.JPG,Grape___Esca_(Black_Measles),169d6e3a-6a99-4b37-b334-5692dc46df8f___FAM_B.Msls 3860.JPG,기타,no_matching_keyword
PlantVillage,C:\Users\human-12\Desktop\MLProject\PlantVillage-Dataset\raw\color\Grape___Esca_(Black_Measles)\16d1585b-326c-47ae-b351-328aeb4cb441___FAM_B.Msls 3904.JPG,color\Grape___Esca_(Black_Measles)\16d1585b-326c-47ae-b351-328aeb4cb441___FAM_B.Msls 3904.JPG,Grape___Esca_(Black_Measles),16d1585b-326c-47ae-b351-328aeb4cb441___FAM_B.Msls 3904.JPG,기타,no_matching_keyword
